block,start_date,end_date,market_ret,market_vol,market_drawdown,market_abs,market_sq,dispersion,tail_count_8pct,downside_market,BTC_ret,BTC_vol,BTC_downside,ETH_ret,ETH_vol,ETH_downside,SOL_ret,SOL_vol,SOL_downside,BNB_ret,BNB_vol,BNB_downside,AVAX_ret,AVAX_vol,AVAX_downside,next_market_ret,next_block_end_date,next_stress
81,2022-12-12 00:00:00+00:00,2022-12-21 00:00:00+00:00,-0.08401969572865564,0.11503973630445753,-0.10684600429741886,0.02922661420545648,0.0016719492809445086,0.015345944709656579,4.0,0.018638909283570985,-0.017584977643296917,0.06864189263357014,0.009257527524087017,-0.0445696062906904,0.10570252767853205,0.014288884859267891,-0.10674894605900598,0.14980325060239721,0.02067671556019519,-0.14462210680734877,0.1444435804591054,0.02711483800073875,-0.10768782161112389,0.14170618245306865,0.02185658047356607,-0.05906470366086536,2022-12-31 00:00:00+00:00,0.0
82,2022-12-22 00:00:00+00:00,2022-12-31 00:00:00+00:00,-0.05906470366086536,0.03807288935193003,-0.062296024645392856,0.010505063060216724,0.00045737156099267683,0.011777410815801973,1.0,0.008250202433159366,-0.01694615813096123,0.01770278593179237,0.00307130628289638,-0.014871483434989563,0.0253753080044818,0.0036593581169221956,-0.18724980025256965,0.12398690495230033,0.023058467700889818,0.0002362077690183373,0.018437482783355344,0.002487590289170072,-0.07024783647268196,0.04191334383239772,0.008974289775918364,0.19851118377180232,2023-01-10 00:00:00+00:00,0.0
83,2023-01-01 00:00:00+00:00,2023-01-10 00:00:00+00:00,0.19851118377180232,0.05696940834180527,-9.964232000003737e-05,0.022501874905244242,0.0017051754239173532,0.02557175474734914,4.0,0.0020345457872494067,0.054014371003568984,0.01635261546154063,0.00015168669882541507,0.11516980144582112,0.037711163480430916,0.000851614413934243,0.5749219964976182,0.21082383527699855,0.0033159121774686273,0.12187564203222889,0.06659441945032055,0.002467975261821653,0.16320792960629116,0.07635521252007893,0.0033855403841970945,0.29170335056336905,2023-01-20 00:00:00+00:00,0.0
84,2023-01-11 00:00:00+00:00,2023-01-20 00:00:00+00:00,0.29170335056336905,0.1427652459778962,0.06499102275559165,0.044353422693592534,0.004751445435305954,0.035394515225481635,5.0,0.008716095873417222,0.2901344871054101,0.09163057629425543,0.002826823561989755,0.23363222860249788,0.09410274901512693,0.004243003777858067,0.4832820043938646,0.3381628236239658,0.01832308204759414,0.09734160593588825,0.07651023169695353,0.006354011742814159,0.33200230979074674,0.23865314234550308,0.011833558236829989,-0.0018020529005534636,2023-01-30 00:00:00+00:00,0.0
85,2023-01-21 00:00:00+00:00,2023-01-30 00:00:00+00:00,-0.0018020529005534636,0.0988095834169283,-0.04450141387663831,0.02794255323326567,0.00160572336548316,0.02044473367297892,3.0,0.013816492605735347,0.005422037609207786,0.05599926376574819,0.005959269614955076,-0.05961349893842449,0.08940608163596207,0.013824985925234757,-0.07281111208770175,0.15928113383444628,0.022806842387259253,0.0049467118785424535,0.06206958441912872,0.008146933620868602,0.1085809207383146,0.19422856847464534,0.018344431480359046,-0.06724744592903098,2023-02-09 00:00:00+00:00,0.0
86,2023-01-31 00:00:00+00:00,2023-02-09 00:00:00+00:00,-0.06724744592903098,0.10667086583145868,-0.06724744592903098,0.02678922953934693,0.0013925787642600415,0.013174226626543089,2.0,0.01657071454654898,-0.04735634982300552,0.06634646061119727,0.010588903553255235,-0.017225486658252742,0.08818694178209573,0.010994815830818627,-0.1562921433564386,0.14883080370705074,0.02661214234481264,-0.007108039813950917,0.08684119316208051,0.010797219062278263,-0.10495146766387109,0.1552600974315088,0.02386049194158013,0.09905252797032316,2023-02-19 00:00:00+00:00,0.0
87,2023-02-10 00:00:00+00:00,2023-02-19 00:00:00+00:00,0.09905252797032316,0.1069395651745556,-0.013983844590778283,0.028998868356417757,0.0014895366084882791,0.013915229327426448,3.0,0.009474243971156194,0.10708086683556917,0.1050653958574708,0.006038583277534748,0.08212290171663184,0.09237230756372475,0.007373637465646699,0.19865827372811062,0.14259133922746395,0.012262061644053236,0.011417863489926683,0.10773384523322439,0.011937603793807216,0.0973374697060978,0.1277945508108497,0.009759333674739069,-0.05542181454621087,2023-03-01 00:00:00+00:00,0.0
88,2023-02-20 00:00:00+00:00,2023-03-01 00:00:00+00:00,-0.05542181454621087,0.071986642393344,-0.07914038655617384,0.022672596801098174,0.0007450260491589169,0.013613902052419047,0.0,0.014049855419577994,-0.027947986943385517,0.054112682364473225,0.008794486320643103,-0.010744061646280056,0.06513280267855821,0.009268507521226255,-0.09977214576503157,0.11049880436539693,0.022060131387120575,-0.02903531784552693,0.03912429490305665,0.006923849779726687,-0.10988309234317517,0.11843674989217727,0.023202302089173354,-0.1478856407780338,2023-03-11 00:00:00+00:00,1.0
89,2023-03-02 00:00:00+00:00,2023-03-11 00:00:00+00:00,-0.1478856407780338,0.06703550141787365,-0.1602035709390095,0.021828777176698653,0.0009539403038232642,0.013736376819938787,1.0,0.018737264046520038,-0.1376183166364766,0.07311338472891638,0.01629721773173163,-0.11969387666794773,0.08055115183326977,0.015558042088234192,-0.20444785966880108,0.11160668823132422,0.0267039328995069,-0.08937113140038755,0.04062967943757054,0.009862182385114337,-0.1886866703690202,0.0914732907518506,0.02526494512801314,0.23762646835632073,2023-03-21 00:00:00+00:00,0.0
90,2023-03-12 00:00:00+00:00,2023-03-21 00:00:00+00:00,0.23762646835632073,0.1253564547820439,0.08139084189779999,0.040220352733490505,0.002588632851236398,0.020947153435137082,8.0,0.008949883140742,0.35720407713886937,0.12536498295824997,0.004286787868154285,0.21379087681391495,0.11273230915833142,0.007394567562860122,0.22854110710093556,0.16028155070731154,0.009953413734721828,0.20377301908778667,0.09877725775141445,0.004297179715750765,0.17699034316227746,0.198640238454713,0.018817466822223006,-0.019331036278225855,2023-03-31 00:00:00+00:00,0.0
91,2023-03-22 00:00:00+00:00,2023-03-31 00:00:00+00:00,-0.019331036278225855,0.08849895381612964,-0.0684889082709188,0.025035256214170597,0.0008930360055384861,0.009612072411166229,0.0,0.013295261089627468,0.009543789144120352,0.08033999269976647,0.01030107265582796,0.0073839166770373055,0.08758187317140476,0.011193006779090364,-0.0680890214324339,0.12174991934343771,0.020963776138794278,-0.055477294242832875,0.07872169649065694,0.011933133641004633,0.010454332127934451,0.09366655786724618,0.012085316233420107,0.01787036352775684,2023-04-10 00:00:00+00:00,0.0
92,2023-04-01 00:00:00+00:00,2023-04-10 00:00:00+00:00,0.01787036352775684,0.044451995817711275,-0.024592700532774292,0.012565013447384636,0.000262627749672699,0.007512284347615696,0.0,0.005347045037965304,0.039781367818414015,0.05070927088826914,0.003305628079877465,0.047139005190366845,0.05251913121614561,0.004680885831954562,-0.014259480059504615,0.05502037648888823,0.00794922931984523,0.0046021594209793015,0.029808315671565857,0.003742734093982669,0.011800358185266813,0.05882168767765381,0.00705674786416659,0.0043442445310384326,2023-04-20 00:00:00+00:00,0.0
93,2023-04-11 00:00:00+00:00,2023-04-20 00:00:00+00:00,0.0043442445310384326,0.1015653322462225,0.0043442445310384326,0.02770306559973192,0.001391207628676971,0.017503180863539077,4.0,0.01336871510600277,-0.04986561077492202,0.07508366059365687,0.011824620968766375,0.010704241885902244,0.11136709511150514,0.012064794037115068,0.0499094081087057,0.15478762431091717,0.016908158510207993,-0.00492412640630302,0.085085186338758,0.010552491437883393,0.009642994406230176,0.1401819758857637,0.015493510576041026,0.00040343013663912686,2023-04-30 00:00:00+00:00,0.0
94,2023-04-21 00:00:00+00:00,2023-04-30 00:00:00+00:00,0.00040343013663912686,0.06184104184548948,-0.039260309295005014,0.019664678732332463,0.0006525424345439642,0.014110343960434018,0.0,0.009716232026765682,0.033021080616371545,0.0616506631032227,0.005465843478646449,-0.039506909377012844,0.06258870215777852,0.009644266347788921,0.019742239876752832,0.09473083001692059,0.011886167335981046,0.05839630789425021,0.06800392742629335,0.005542029615939548,-0.07066353938211478,0.10088362857791305,0.016042853355472442,-0.06537316705970153,2023-05-10 00:00:00+00:00,0.0
95,2023-05-01 00:00:00+00:00,2023-05-10 00:00:00+00:00,-0.06537316705970153,0.06777939760063918,-0.0707645824491282,0.019858297911370126,0.0006364542559227058,0.010167472447428352,0.0,0.013182788645084358,-0.05795621511423843,0.06286222186471199,0.011397390635114846,-0.01950443018219683,0.08883427871977877,0.011567427945484533,-0.08447379130035615,0.08900518513470014,0.015946686444536163,-0.06982071552306257,0.042254592801199885,0.010013881067464325,-0.0964463666918478,0.08812083395263812,0.016988557132821925,-0.026798255874897148,2023-05-20 00:00:00+00:00,0.0
96,2023-05-11 00:00:00+00:00,2023-05-20 00:00:00+00:00,-0.026798255874897148,0.041222068219847655,-0.03042317470605016,0.011171565630010117,0.0002306963812164618,0.006456048309718862,0.0,0.0068991925931538665,-0.018692367271037513,0.0373991415538358,0.005657822007371749,-0.012170162090259451,0.0324937108306249,0.00455070151761614,-0.03227939099207977,0.06569351304785463,0.009299199274364022,-0.01226710462885916,0.03128572813624019,0.004560527095795841,-0.059083164637291796,0.057296175353857885,0.01042771307062158,0.01907136088240602,2023-05-30 00:00:00+00:00,0.0
97,2023-05-21 00:00:00+00:00,2023-05-30 00:00:00+00:00,0.01907136088240602,0.056229573318981096,-0.028939382902482547,0.01576282939827622,0.0004258601335930787,0.009244360543210836,0.0,0.006856526959949241,0.019966106084218893,0.0604823783316382,0.0059731230537968475,0.042850117389254816,0.05678321621559846,0.004609332496662599,0.04371632899623723,0.08783616545786883,0.009006374092000025,0.0020615109041433044,0.04080116579137612,0.005105481408826762,-0.01457968081546468,0.06752025456341886,0.00958832374845997,-0.10103487660342492,2023-06-09 00:00:00+00:00,1.0
98,2023-05-31 00:00:00+00:00,2023-06-09 00:00:00+00:00,-0.10103487660342492,0.09748566763461701,-0.10103487660342492,0.02547908409938053,0.0013194912706781625,0.01367891019592805,5.0,0.017794138904904788,-0.04771879588494676,0.08791765474054287,0.012509482060706744,-0.034205427982600956,0.07132724028151897,0.010350886366161837,-0.19218372487522228,0.14746198845456854,0.029821933443421413,-0.1710834059677817,0.11599404199543395,0.02120801652894668,-0.053471403794738914,0.10106178846189451,0.015080376125287254,-0.07675105541537819,2023-06-19 00:00:00+00:00,1.0
99,2023-06-10 00:00:00+00:00,2023-06-19 00:00:00+00:00,-0.07675105541537819,0.0991668925027459,-0.12172289131704683,0.02324837186991182,0.0014050648836539728,0.01457050269514725,3.0,0.015344988793151302,0.012210169545278982,0.05655318064989922,0.006337810498637531,-0.05919589666171421,0.07780475104177927,0.011326706319889902,-0.08335222573468537,0.1314109240556818,0.019592455103632344,-0.07275896747826949,0.1093687093205034,0.01570919956935386,-0.17981350987937494,0.16447111644032944,0.02375877247424287,0.0699203011852072,2023-06-29 00:00:00+00:00,0.0
100,2023-06-20 00:00:00+00:00,2023-06-29 00:00:00+00:00,0.0699203011852072,0.08822918437241695,0.03243693897207289,0.026930568122145962,0.0011721695071783638,0.01599769239055808,1.0,0.00988054700208921,0.1299827985148383,0.07824650977185614,0.003767894058464627,0.06288703319144817,0.07600125526578233,0.007279387414360894,0.10473694907164632,0.1500601666712264,0.014709817816622773,-0.043069496225362824,0.06167107593758099,0.010640829322882706,0.0953569293703933,0.126465894293639,0.013004806398115054,0.04756084686163309,2023-07-09 00:00:00+00:00,0.0
101,2023-06-30 00:00:00+00:00,2023-07-09 00:00:00+00:00,0.04756084686163309,0.05303550378672146,0.00660156154410152,0.017586273151334195,0.0006163485261274398,0.01551226014229049,1.0,0.006394797192274648,-0.010009042516664235,0.034542965941167396,0.004738942539551516,0.004011320579969224,0.06045436920335865,0.006671297281934141,0.1770607827113182,0.10649029153222413,0.005465082515867925,0.002525683859075256,0.05944175430004075,0.007478017947335047,0.06754879303829053,0.08784364585474672,0.007620645676684612,0.05223638322501478,2023-07-19 00:00:00+00:00,0.0
102,2023-07-10 00:00:00+00:00,2023-07-19 00:00:00+00:00,0.05223638322501478,0.08745472074719912,0.007648713365711934,0.022642547720592737,0.0012961307046117229,0.019198400193346322,2.0,0.008584635426682094,-0.009758572414520827,0.05339470978026808,0.005998029092456036,0.010880308001427474,0.07782700076179022,0.00641112663913459,0.2141260034656034,0.17617706764694752,0.007933084173925664,0.02450031614882109,0.08969755359753898,0.010260368245655193,0.024022904222547048,0.11044299044267852,0.012320568982238989,-0.023984570526467852,2023-07-29 00:00:00+00:00,0.0
103,2023-07-20 00:00:00+00:00,2023-07-29 00:00:00+00:00,-0.023984570526467852,0.042675914553666434,-0.04699551971717719,0.011692034424276363,0.0003611562177031324,0.010487616265803966,0.0,0.007012416584817149,-0.019159289029638038,0.03295342379656313,0.004229938938179067,-0.00478670538826953,0.03029666591977189,0.00398779811712906,-0.0493833783283516,0.11224231379160661,0.015124447373528804,0.0063478411527573275,0.024143737054971724,0.0030718511455424926,-0.05559060218494616,0.04819770474679249,0.008648047349706322,-0.014399422547981988,2023-08-08 00:00:00+00:00,0.0
104,2023-07-30 00:00:00+00:00,2023-08-08 00:00:00+00:00,-0.014399422547981988,0.04100927918233236,-0.04014469467397341,0.011182784615558088,0.00024653901620413,0.008171478550095883,0.0,0.006273966153794355,0.013735941000419416,0.030765676311650652,0.002594891514858233,-0.013232701829498539,0.027585411445786766,0.004039470284501423,-0.04101645440356594,0.08157454728000582,0.01289428022217196,0.01061927900205295,0.04276511245758888,0.003940505474117018,-0.04250956669624595,0.04192884036912856,0.007900683273323139,-0.1258813422800389,2023-08-18 00:00:00+00:00,1.0
105,2023-08-09 00:00:00+00:00,2023-08-18 00:00:00+00:00,-0.1258813422800389,0.06678664342015198,-0.1258813422800389,0.01745657275168428,0.0007435259090348883,0.01002377563596719,0.0,0.015294656475251092,-0.1278996235335187,0.07009055779073256,0.013781225437859668,-0.10753449583479413,0.06645011627505178,0.011398768052072938,-0.12355348268293787,0.09339317518286354,0.019314457718824896,-0.12083742535199016,0.055987881166422906,0.012966523486646953,-0.15179870253000605,0.08509235356854607,0.019012307680851003,-0.014658862679588602,2023-08-28 00:00:00+00:00,0.0
106,2023-08-19 00:00:00+00:00,2023-08-28 00:00:00+00:00,-0.014658862679588602,0.043904482395158075,-0.027839248744198408,0.012754702561271829,0.00031099625775775217,0.010178033164621719,0.0,0.007067134993361082,0.002352796441035254,0.018989657134642093,0.0020967453516993473,-0.005889092575659949,0.039337106229604075,0.005302404226815671,-0.04034206952281816,0.08830213442994857,0.014183150492105367,0.011566370249219027,0.04260991536616162,0.0041445971075892984,-0.042595044791818415,0.06081860406153658,0.009608777788595724,-0.015223089945900381,2023-09-07 00:00:00+00:00,0.0
107,2023-08-29 00:00:00+00:00,2023-09-07 00:00:00+00:00,-0.015223089945900381,0.07216137576038548,-0.03316558105503831,0.01702202579585234,0.0006027396595857288,0.007800712806401972,0.0,0.009147619652887639,0.0017769842747537012,0.08246059552108656,0.007961957833511057,-0.004847997396272841,0.06101858399022236,0.006453256663015594,-0.036640237080304616,0.10618143094508861,0.015343125205354458,-0.009185827130801738,0.05343868944315183,0.00627282275517258,-0.02866944200844035,0.07283217773704764,0.00970693580738451,-0.034582369512355826,2023-09-17 00:00:00+00:00,0.0
108,2023-09-08 00:00:00+00:00,2023-09-17 00:00:00+00:00,-0.034582369512355826,0.048615836638369714,-0.07061801917885879,0.013867820520474049,0.0003497943920896896,0.008249724583735046,0.0,0.008631026479591498,0.009393817765523726,0.0440686992404534,0.004522976934546463,-0.017017521576947026,0.05403911915254462,0.0071708084369028315,-0.059166499881080026,0.08245733872971132,0.013442204969138682,-0.0036723824855039444,0.042553449115709845,0.005340935117242207,-0.10068614567548251,0.05065241926997412,0.012678206940127312,-0.009373760796105524,2023-09-27 00:00:00+00:00,0.0
109,2023-09-18 00:00:00+00:00,2023-09-27 00:00:00+00:00,-0.009373760796105524,0.033524659128237586,-0.01685166110766656,0.009946935996193708,0.00018619988819824947,0.007411878350712121,0.0,0.005415822992435055,-0.006321304373927195,0.03149115035007347,0.003960930444042887,-0.015177478022252444,0.030826499932688604,0.004496609358669001,0.015205338419602477,0.06764018771368861,0.0068743110065915495,-0.02119900856535284,0.028238779175980448,0.004839970897413526,-0.020714179257629972,0.04307901520137532,0.0069072932554583135,0.08609877935899113,2023-10-07 00:00:00+00:00,0.0
110,2023-09-28 00:00:00+00:00,2023-10-07 00:00:00+00:00,0.08609877935899113,0.06979105079582702,0.03044199338913578,0.021041401400313502,0.0008766220949830371,0.01551690344954329,1.0,0.006253624609931671,0.05846142945363941,0.05197871458262416,0.0038017383881518542,0.019146495195606628,0.07249976141337747,0.007995521833466057,0.20626665394830446,0.12408507594892317,0.006476100027534448,0.0008342718069092037,0.0340832247869643,0.004341144194856916,0.1518093545914483,0.11335090652147314,0.008653618605649083,-0.028212551203252945,2023-10-17 00:00:00+00:00,0.0
111,2023-10-08 00:00:00+00:00,2023-10-17 00:00:00+00:00,-0.028212551203252945,0.06124015617544043,-0.06929445795909173,0.015166348647670871,0.0005283093223375246,0.010670477206475478,1.0,0.008918845735081823,0.014188993430008567,0.055169026048001384,0.0047802204419008735,-0.043267954307395495,0.05006087142066004,0.008098751608971088,0.02100341813992923,0.10975307439585645,0.009516039530902054,-0.005281622044780443,0.04570187645667851,0.006304017955805907,-0.12367499758610045,0.06923550738131698,0.015895199137829198,0.16806430683488904,2023-10-27 00:00:00+00:00,0.0
112,2023-10-18 00:00:00+00:00,2023-10-27 00:00:00+00:00,0.16806430683488904,0.07738519089747084,-0.010403174935713522,0.026968925988635678,0.0013714312274587487,0.021975491190049008,4.0,0.005510220594810597,0.18679604172782138,0.09402518627176709,0.002034208816919936,0.1341491525537193,0.05920166016783902,0.0014390145038992053,0.30342277920248995,0.16653629575536302,0.011817559533790423,0.05842253202126435,0.05340352874552066,0.003410109442716447,0.15656903230946817,0.10129892537042623,0.008850210676726977,0.1535584914286543,2023-11-06 00:00:00+00:00,0.0
113,2023-10-28 00:00:00+00:00,2023-11-06 00:00:00+00:00,0.1535584914286543,0.04552338662002408,0.008594465446889687,0.021744985601432135,0.0009433573179899085,0.021665550712219143,1.0,0.003627405544009248,0.033512233823458804,0.030636474265332735,0.0023009233077756265,0.0672455675979784,0.03949136092409789,0.002712625439315897,0.31190065072444884,0.13610981218899923,0.007550670447216268,0.1359647478383994,0.050752773422362986,0.0015283813246123935,0.22723960344384064,0.09382763526255346,0.004044427201126055,0.16902261719578626,2023-11-16 00:00:00+00:00,0.0
114,2023-11-07 00:00:00+00:00,2023-11-16 00:00:00+00:00,0.16902261719578626,0.1400914855280138,-0.007306093854846263,0.04680745512471712,0.005169404154828908,0.04903618476550364,11.0,0.01505116846545441,0.027674999923194665,0.09041781579125462,0.009386039742968321,0.022461814355475784,0.13910380123867283,0.01300306536463589,0.30525373092429153,0.30852107391307987,0.021771539089732662,-0.05180828766076129,0.08032513718622003,0.012445655531726363,0.567804100219828,0.3053410521598868,0.018649542598208814,-0.005737651139509525,2023-11-26 00:00:00+00:00,0.0
115,2023-11-17 00:00:00+00:00,2023-11-26 00:00:00+00:00,-0.005737651139509525,0.11419319028890401,-0.07032338748399825,0.026872814871642118,0.0017153254599727107,0.014859480798098037,6.0,0.013395313110384253,0.032870973441749385,0.07048198137828206,0.005982290147194824,0.04761979092950486,0.08253034593693578,0.005570194597691902,-0.018760406152435016,0.17288178039132204,0.020791227342744766,-0.05370720221237457,0.1279689559829554,0.014196392197604445,-0.043313116131365126,0.1644457642284635,0.020436461266685323,0.10677592379353684,2023-12-06 00:00:00+00:00,0.0
116,2023-11-27 00:00:00+00:00,2023-12-06 00:00:00+00:00,0.10677592379353684,0.046917172424006205,-0.024200094654192372,0.020525487149880846,0.0007333402943983932,0.0180725913627008,0.0,0.00510937431077342,0.16507356997638722,0.06211744075705038,0.0016013238322166502,0.08040255545933528,0.05906314097550957,0.005330884889040011,0.06892249428198505,0.09905061240084767,0.00869375941177548,-0.010588853347529792,0.036477788497318336,0.005133342485582659,0.2353285441258981,0.09912730390248294,0.0047875609352523,0.14074604854058426,2023-12-16 00:00:00+00:00,0.0
117,2023-12-07 00:00:00+00:00,2023-12-16 00:00:00+00:00,0.14074604854058426,0.0831407629071165,0.03005122017712858,0.03173744078088707,0.0021146995251317595,0.03226876365508609,4.0,0.00907026919378298,-0.036903841040156427,0.07697038164013538,0.01067897159417459,-0.006254864261310167,0.09562258751383271,0.011497728145864805,0.1728494486582668,0.17395198781263144,0.01661138470716983,0.06322343640251726,0.06074491326146316,0.005106860828768767,0.5725655100978195,0.17420988510844143,0.00145640069293691,0.1400046940941455,2023-12-26 00:00:00+00:00,0.0
118,2023-12-17 00:00:00+00:00,2023-12-26 00:00:00+00:00,0.1400046940941455,0.08374299610271134,-0.02750005251003651,0.034121865945611986,0.002175541396542187,0.03203709660482969,6.0,0.010293448104569105,0.0036342326694420723,0.06046976193182721,0.007786869990070855,-0.000741355516213904,0.056813434039423204,0.0077890691017915795,0.48359158618236364,0.203694711925613,0.013087434013096467,0.2076388301104033,0.11938270078212568,0.005150824026983969,0.039238771722655,0.15537045465504398,0.017653043390902658,-0.04287596494206747,2024-01-05 00:00:00+00:00,0.0
119,2023-12-27 00:00:00+00:00,2024-01-05 00:00:00+00:00,-0.04287596494206747,0.09399374226989801,-0.054545873866761796,0.032092508424371176,0.0017106535517926987,0.025625870013940417,4.0,0.018011629875971335,0.035156156864957655,0.07929789299175885,0.007988494492254538,0.011737256295728749,0.10165125163666999,0.010523096774993145,-0.124001838488347,0.16313457070470191,0.03006069768156827,0.061608176366048095,0.09576969163379044,0.007296491446259079,-0.19196488283712643,0.16507909260358733,0.03418936898478164,-0.009928636982900585,2024-01-15 00:00:00+00:00,0.0
120,2024-01-06 00:00:00+00:00,2024-01-15 00:00:00+00:00,-0.009928636982900585,0.11456084422691891,-0.052576280602511405,0.032410907891626775,0.001820089571227556,0.020829094366595573,5.0,0.016375549386885943,-0.043041020599009494,0.11057891206712019,0.013598858943580972,0.09855767369190649,0.12263036575936433,0.00999519507465374,-0.06735322189799531,0.1552063024393014,0.023439574419484986,-0.0034624241062946037,0.08370039333267601,0.010466423605670095,-0.03827147552418797,0.1762967539867319,0.024377694891039914,-0.0992667445111921,2024-01-25 00:00:00+00:00,1.0
121,2024-01-16 00:00:00+00:00,2024-01-25 00:00:00+00:00,-0.0992667445111921,0.07323753232791529,-0.0992667445111921,0.02266469617509305,0.0010306078255395452,0.017944335925728798,2.0,0.016393888275646286,-0.06196386185579705,0.06101541435352754,0.00983529013786164,-0.1197616722961653,0.07224514472596512,0.01622986837755196,-0.08829547001514515,0.13829007601530938,0.021821815922874688,-0.0815143731361,0.05036433057857343,0.011268306827603426,-0.15111755107774538,0.12346603716230645,0.02281416011233972,0.07290008813058946,2024-02-04 00:00:00+00:00,0.0
122,2024-01-26 00:00:00+00:00,2024-02-04 00:00:00+00:00,0.07290008813058946,0.06946365421757868,0.043427205016911774,0.021273095472615154,0.0008033192818177235,0.015044599530585775,1.0,0.006985907269236051,0.06382714904751952,0.05495869808204649,0.003334730557984322,0.03097876358717877,0.04497818757462459,0.003914488430296892,0.0923032412854714,0.1050368386613729,0.009946400534190224,0.04181508652786836,0.048777666386421295,0.004101736662095146,0.13167183305813657,0.13549214124326,0.013632180161613671,0.18727791392456816,2024-02-14 00:00:00+00:00,0.0
123,2024-02-05 00:00:00+00:00,2024-02-14 00:00:00+00:00,0.18727791392456816,0.056760546866661224,-0.0021598183642894675,0.022388387497540796,0.0008063789365398235,0.01279251740886721,0.0,0.0024577559729621347,0.21274431659415405,0.047076951371459626,0.0004370351494182856,0.20698091680942565,0.06751858238484236,0.000983842230395471,0.22048167795068263,0.05795111672975654,0.0014320935839592154,0.09396865702115154,0.05123938241153647,0.003129258636007393,0.20198573644619477,0.10686940302473118,0.006306550265030309,-0.010892176500714723,2024-02-24 00:00:00+00:00,0.0
124,2024-02-15 00:00:00+00:00,2024-02-24 00:00:00+00:00,-0.010892176500714723,0.03899628617849483,-0.03402118089942252,0.0190737272492128,0.0005296695199171343,0.01681446114455324,0.0,0.010046314667777487,-0.0048244448516294725,0.029813622572204695,0.0045677785616517145,0.0765646279088068,0.0553064870418417,0.004543810842290075,-0.11418133860093016,0.07878878117757984,0.01877735739967541,0.13786365700249248,0.08837783450119227,0.00485845489516441,-0.13142426086378511,0.05345749809016289,0.01748417164010583,0.13746976303015557,2024-03-05 00:00:00+00:00,0.0
125,2024-02-25 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.13746976303015557,0.09701368930856712,0.01474645153089682,0.031785287996065635,0.0015897440201592303,0.02052151059151113,3.0,0.009173925963764606,0.2207931291785259,0.14324822715886237,0.009605609478037814,0.1831369168531205,0.06716693973405241,0.003694476728286311,0.19264827359471437,0.13191870228327346,0.00809036553553053,0.027414754012040188,0.09832835254109135,0.011476798235872377,0.06368742737747812,0.12604665547210328,0.013002379841096002,0.3116868815638567,2024-03-15 00:00:00+00:00,0.0
126,2024-03-06 00:00:00+00:00,2024-03-15 00:00:00+00:00,0.3116868815638567,0.0722071542664374,0.05786365058948939,0.038787381916036485,0.0029488298744066582,0.036453918026392154,7.0,0.005515413768017936,0.08757257509271699,0.07039497772431355,0.005885049084767324,0.04770319024534442,0.10082752522484943,0.00957837285265466,0.4499354512883724,0.10595915408630278,0.00034592534841655366,0.5649196026604877,0.1802643191761816,0.0055482252718238815,0.44595357821625714,0.18723481293008237,0.006219496282427262,-0.034896942161061206,2024-03-25 00:00:00+00:00,0.0
127,2024-03-16 00:00:00+00:00,2024-03-25 00:00:00+00:00,-0.034896942161061206,0.18121038264908396,-0.1340676883229338,0.04911018052552128,0.003796087043553121,0.020005034878955243,13.0,0.02549731469790265,-0.008524626459889939,0.16728985314687542,0.022293519592622067,-0.057007806886473,0.1846700739147719,0.02581113571980236,-0.001602127548298693,0.23817502596623594,0.028824825561826018,-0.08545570141627445,0.16603633259745965,0.022894489277424414,-0.03176643673404711,0.20639721826853832,0.027662603337838387,-0.06993122136757668,2024-04-04 00:00:00+00:00,0.0
128,2024-03-26 00:00:00+00:00,2024-04-04 00:00:00+00:00,-0.06993122136757668,0.0857445990554509,-0.0928367815126252,0.024781932540770938,0.00099943372598702,0.013501682977005802,1.0,0.015814599080386432,-0.023421268745902224,0.08356054772995751,0.010962109278670872,-0.07737452954272339,0.09006893952383699,0.014660097671643158,-0.030971763225043913,0.09569464378316528,0.013668521792558863,-0.007557434826023113,0.10010622502623676,0.013690014887916834,-0.20124487953908432,0.10151111660092699,0.026092251771142428,-0.11364307625747283,2024-04-14 00:00:00+00:00,1.0
129,2024-04-05 00:00:00+00:00,2024-04-14 00:00:00+00:00,-0.11364307625747283,0.14478159788435546,-0.16096515572168546,0.03880192987042218,0.0028901657158610207,0.02310294156952574,6.0,0.02485832797919012,-0.04517163764469989,0.08874311198863706,0.014471077444127544,-0.06260133162082548,0.1490942970183676,0.021993466813602324,-0.19402541898832926,0.18405260218133204,0.03249786320788699,-0.037170880258951766,0.09545845175854652,0.012334459932156339,-0.2268260620112994,0.24921577316189908,0.0429947724981774,-0.004912453821192875,2024-04-24 00:00:00+00:00,0.0
130,2024-04-15 00:00:00+00:00,2024-04-24 00:00:00+00:00,-0.004912453821192875,0.09722191884511873,-0.08283118097517506,0.027418353397167562,0.0012507929376815918,0.015962762645570183,2.0,0.013720483059213784,-0.024020655240943323,0.07932620520463785,0.011357233611242279,-0.006535765256132975,0.06339934174528727,0.00851931412932938,-0.034465580883325075,0.15356786597681135,0.021368024040838218,0.07197127803547065,0.07018610744736296,0.005871745503378545,-0.035132188702103884,0.15177918754437547,0.021486098011280496,-0.0110150664928379,2024-05-04 00:00:00+00:00,0.0
